Class,Confidence,top,left,bottom,right,Width,Height,Model,Inference Time (Sec),Driving Condition,ImageID
12,2.2222599e-05,0.6148265,0.41084823,0.8436919,0.4993525,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
3,2.1630365e-05,0.5815389,0.34138992,0.69704074,0.41170418,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
10,2.1591413e-05,0.6022122,0.41823733,0.82418096,0.5422828,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,2.1396792e-05,0.04497977,0.5159721,0.314305,0.8485222,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
13,2.138079e-05,0.59609336,0.3249853,0.67887574,0.40891737,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,2.1249049e-05,0.688243,0.45067447,0.7923183,0.49312133,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
9,2.093803e-05,0.054714408,0.61126727,1.0,0.9617834,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
11,2.0921552e-05,0.5864866,0.45500186,0.71996224,0.56556374,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
12,2.073427e-05,0.6320013,0.37120777,0.7402074,0.5771899,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
11,2.0720987e-05,0.6362147,0.42754555,0.81114936,0.547434,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
3,2.0291574e-05,0.31565696,0.045248248,0.994327,0.38512662,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
6,2.0189267e-05,0.5887053,0.37042487,0.69496447,0.60804147,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
13,2.0132991e-05,0.5863617,0.6723443,0.9933146,0.99026376,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,2.0034291e-05,0.6778647,0.40556473,0.7681825,0.4636011,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
2,1.9924579e-05,0.56477773,0.39066845,0.85362,0.49021754,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
9,1.9726664e-05,0.32490033,0.6546525,1.0,1.0,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
11,1.9590962e-05,0.42736816,0.42593294,0.91981775,0.4846766,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.9272986e-05,0.13065666,0.71066976,0.6683832,0.9225007,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
5,1.9022818e-05,0.71179557,0.26928088,0.9466272,0.6087682,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
2,1.8761126e-05,0.63121855,0.3503368,0.7806084,0.5754318,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
11,1.7915323e-05,0.5607359,0.36919042,0.6831823,0.46577808,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.7768916e-05,0.7085175,0.14305213,0.9540728,0.7685523,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.7595105e-05,0.6057366,0.023728296,0.9658243,0.2621069,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
13,1.7334229e-05,0.5573735,0.35108206,1.0,0.54185605,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
11,1.6824455e-05,0.6470121,0.40545824,0.8736762,0.54122186,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
12,1.673629e-05,0.48642558,0.15778047,0.6985806,0.6462767,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
11,1.6514212e-05,0.44824016,0.28421,0.8246497,0.50057256,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
5,1.610888e-05,0.5902622,0.30418575,0.6720615,0.5987212,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
3,1.56131e-05,0.66700196,0.64900726,1.0,0.99341375,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.5554864e-05,0.58441675,0.3420796,0.69273305,0.38393965,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
9,1.5263675e-05,0.6534106,0.3822338,0.8240488,0.53788096,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.4476447e-05,0.66335577,0.41989985,0.7806684,0.4564442,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
3,1.4301026e-05,0.8645579,0.29462564,0.99650455,0.81840014,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
13,1.3834327e-05,0.13664882,0.0,1.0,0.31128687,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
3,1.37648985e-05,0.26366362,0.36849394,0.91496027,0.7644834,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.3731091e-05,0.7096207,0.39854357,0.7766803,0.46931463,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
13,1.3729216e-05,0.018246498,0.66294074,0.4442686,0.9714147,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
13,1.33229e-05,0.025902888,0.0,0.7099865,0.3874654,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
3,1.3134652e-05,0.69241464,0.44229022,0.78955275,0.52148867,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.2986804e-05,0.12356603,0.42451414,0.7907153,0.77913624,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
3,1.2934164e-05,0.61874247,0.33172312,0.6817947,0.38078654,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.2856729e-05,0.7185579,0.48212057,0.9779889,0.872972,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
9,1.2845542e-05,0.6861765,0.35322458,0.80728316,0.5749101,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.2726087e-05,0.62236315,0.32624894,0.6763046,0.36874476,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.2492023e-05,0.46818584,0.27893245,0.8895256,0.4930914,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,1.19401475e-05,0.84611446,0.041049186,0.9815413,0.3080825,600,399,faster_rcnn_inception_v2_coco_custom,1.305558443069458,snowy,s53_reSized.jpg
8,0.81889004,0.44423574,0.27842164,0.6219701,0.4744171,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.68240374,0.38243178,0.8103178,0.5292275,0.95095694,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.46071044,0.48746908,0.59902745,0.6608937,0.74755216,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.3295864,0.38173047,0.8248907,0.4350872,0.93446153,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.29275215,0.4851348,0.27307063,0.53476226,0.31826177,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.26557538,0.45061234,0.60579485,0.695956,0.7942778,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.26136634,0.38128763,0.82640046,0.51557946,0.9328984,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.22702074,0.3761367,0.8433881,0.42612946,0.9369756,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.20158352,0.33107954,0.5817321,0.5135967,0.8424126,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.13354121,0.40256736,0.8238008,0.4998289,0.9228357,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.123966545,0.3582797,0.58359325,0.8047226,0.7557692,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.12372352,0.39384195,0.5775752,0.48808533,0.75789124,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.097390026,0.3743972,0.5890955,0.5194911,0.78710014,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.09711535,0.48817837,0.26413104,0.534319,0.3285604,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.06174801,0.47502875,0.6351602,0.70307845,0.76481694,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.05308448,0.54367477,0.28838167,0.6211269,0.35689017,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.047007762,0.39691254,0.2252552,0.65845644,0.52980167,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.046165172,0.48972332,0.61964166,0.7174513,0.7242264,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.028618418,0.488722,0.26049885,0.53332025,0.3273713,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.027509594,0.36008555,0.5936005,0.77961797,0.76170576,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.016083341,0.44022074,0.3184417,0.6321909,0.5046751,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.013025395,0.35509714,0.59283394,0.9554706,0.8172919,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.010933224,0.37425694,0.8445474,0.4318454,0.9389251,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.009654342,0.38313183,0.8071475,0.523324,0.9757534,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.007711027,0.41386175,0.7726756,0.5223486,0.9417771,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0059696864,0.4927029,0.6198053,0.7428129,0.73906654,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.005716343,0.49622464,0.3087877,0.6402178,0.4810646,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0057155704,0.40277115,0.5479365,0.50375134,0.73257416,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.005589603,0.47450873,0.64064837,0.6894471,0.7791359,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
11,0.005326622,0.5168088,0.5953651,0.6896342,0.72834384,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.005228161,0.4649337,0.57195175,0.6316907,0.7324029,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
10,0.0051972372,0.43619594,0.6550669,0.65361875,0.7961532,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
11,0.0051466343,0.5481667,0.6188746,0.7146829,0.7473436,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.00459173,0.41171226,0.6557604,0.59849125,0.8167987,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.004514817,0.37715796,0.5522871,0.52040136,0.79577714,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.004373491,0.3627235,0.8196149,0.49932232,0.99999994,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.004103239,0.44393733,0.58797395,0.70747626,0.7738733,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0039928495,0.47623456,0.26047364,0.53180116,0.35671237,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0038245092,0.34049666,0.60032547,0.4786318,0.82373583,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0033868523,0.48741394,0.5775404,0.6663807,0.7601244,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
5,0.0033051805,0.4814278,0.5709847,0.6426723,0.7773748,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
10,0.0028143013,0.46879038,0.61502504,0.6447358,0.7559372,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0028129944,0.35208654,0.8248053,0.5602736,0.95916635,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
11,0.0028044614,0.52874875,0.6536441,0.68728113,0.7767582,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0027812226,0.4282138,0.81905985,0.5090139,0.8979824,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0025722298,0.55496746,0.28254807,0.61213714,0.35784522,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0024582942,0.4203507,0.5440441,0.55043334,0.72084284,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0024373424,0.5140225,0.62134355,0.6815087,0.80575824,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0022926952,0.43302405,0.3211463,0.54410714,0.5267464,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0022117798,0.41203007,0.81763035,0.4942934,0.9069231,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.0021800676,0.31571653,0.5533748,0.5328299,0.80688876,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.002049242,0.3358385,0.6016666,0.9336929,0.838303,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
4,0.0019919113,0.46436796,0.66944087,0.6491348,0.7874471,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0019880403,0.406392,0.8263009,0.5146515,0.99999994,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0018880086,0.37047088,0.83060765,0.4282217,0.9536754,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0018740192,0.24566948,0.5872699,0.8976697,0.90170974,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.0018738144,0.49162096,0.26889032,0.55222756,0.32600904,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
5,0.001824372,0.5022649,0.5641771,0.85774446,0.783662,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0018138551,0.44398057,0.5868997,0.6001552,0.7531736,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0018060982,0.41029578,0.23485819,0.5719955,0.4794931,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
6,0.00179702,0.54235685,0.58023965,0.72646123,0.8555688,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0017891361,0.38898432,0.8432045,0.4492815,0.96170473,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0017529234,0.34086767,0.8086625,0.53816485,0.9765273,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
1,0.0015933244,0.49601746,0.2530031,0.53544843,0.31686452,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.0015841941,0.39476976,0.6114445,0.6567684,0.7783799,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
6,0.0015817271,0.5179771,0.56609213,0.6775465,0.825436,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0015678128,0.43938357,0.2697301,0.88776106,0.6941731,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.0015536236,0.40171847,0.83571917,0.53018403,0.9167019,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
10,0.0015258205,0.39267212,0.8533416,0.4890732,0.9264374,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.0014832668,0.3714762,0.7804815,0.5479426,0.99999994,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0014784728,0.5411252,0.6043853,0.7722889,0.76582104,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.001468511,0.39145645,0.7983539,0.47536027,0.9199911,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.0014578608,0.47177452,0.24247655,0.5417984,0.33981064,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.0014574039,0.4268163,0.015180681,0.4956067,0.05590292,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0014246765,0.33504647,0.7906773,0.46836102,0.99999994,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.0013956121,0.37381813,0.69681597,0.55434966,0.9736528,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0013758094,0.4126553,0.64502704,0.6313874,0.78713465,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0013433126,0.38807455,0.8438466,0.4334323,0.93661755,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0013290958,0.3825546,0.5740662,0.50290126,0.81381327,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
11,0.0013092617,0.44475338,0.64561886,0.7912569,0.73242384,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0013064604,0.34041226,0.14307785,0.9176732,0.616104,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
5,0.001303396,0.38920757,0.53272,0.48554415,0.77873385,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
11,0.0012565064,0.42535067,0.6201814,0.8251443,0.71423984,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
5,0.001203875,0.5590639,0.58421206,0.95226353,0.79613674,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
10,0.0011832444,0.41397935,0.6787227,0.6973771,0.7646733,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0011819502,0.374583,0.83299816,0.5247099,0.97814167,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
10,0.0011661913,0.45560402,0.6616336,0.7098945,0.74484605,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
1,0.0011282979,0.48583552,0.5601461,0.6249799,0.71714103,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0011180205,0.3903784,0.49702078,0.8220127,0.751729,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
4,0.0011169884,0.3691015,0.8673394,0.55997,0.99999994,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.0011132687,0.38886648,0.8439763,0.4553996,0.9666227,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
1,0.001105226,0.41875315,0.80422705,0.5327456,0.95856375,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0010644521,0.43175903,0.6066075,0.6979106,0.75479937,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0010469991,0.45125148,0.643485,0.679176,0.81570786,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.0010469011,0.4753602,0.2576105,0.5206738,0.3551667,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0010350136,0.4274345,0.011050303,0.48240724,0.05219586,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.001022923,0.40371233,0.83210915,0.4637888,0.9514164,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.001014435,0.4271164,0.64675856,0.70188725,0.75423396,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
6,0.0010077906,0.39082506,0.7935728,0.5401919,0.99999994,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
8,0.0009990484,0.35304245,0.5313913,0.67045873,0.78590703,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0009923858,0.40064692,0.8305812,0.55724096,0.9581748,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
11,0.0009854701,0.24877961,0.64080876,0.9224981,0.7565746,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
11,0.0009738575,0.3628259,0.8712943,0.5578065,0.9869459,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.00096346426,0.50254387,0.6268532,0.5699022,0.7452305,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
1,0.0009562751,0.37283376,0.5633395,0.82820404,0.77717716,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
13,0.0009545513,0.38570726,0.8277796,0.42575747,0.91345316,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
9,0.0009514632,0.485771,0.27424392,0.5379374,0.34526762,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
1,0.0009430898,0.40029746,0.58333254,0.49007225,0.79630816,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.0009400472,0.20151073,0.49560305,0.90998834,0.8304269,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0009344441,0.48142067,0.6044457,0.6158245,0.83469135,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.00093120657,0.38106647,0.6607003,0.65457135,0.7683669,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0009238777,0.42611676,0.65461224,0.7380643,0.7427855,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
5,0.0009125231,0.43439546,0.7500426,0.57027394,0.9615158,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.00091238983,0.4097567,0.853142,0.5016266,0.93066674,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
7,0.0009064322,0.34037137,0.7599063,0.613049,0.9668283,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
6,0.00090108946,0.3857927,0.534275,0.92444235,0.8563397,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
1,0.0008955463,0.49831575,0.61197555,0.64119977,0.7558867,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
4,0.0008908076,0.432113,0.6537957,0.6054753,0.76847154,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
4,0.00088275905,0.37085742,0.6356361,0.47173616,0.84292763,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
1,0.0008561182,0.38541287,0.84384274,0.42984748,0.93417794,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
3,0.0008451315,0.41854268,0.87291944,0.5519123,0.9818339,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.0008282017,0.3489703,0.56077677,0.44569546,0.880538,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
2,0.0008200864,0.39776734,0.6748259,0.72826064,0.7588708,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
12,0.00080037187,0.36785552,0.7920428,0.49789304,0.99999994,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
5,0.00079920684,0.5074716,0.6307595,0.7770803,0.7324717,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
5,0.00079080503,0.4218653,0.6922671,0.5267377,0.97381496,600,430,faster_rcnn_inception_v2_coco_custom,1.3144054412841797,snowy,s8_reSized.jpg
